n,t,farmid,year,y1,y2,y3,y4,p1,p2,p3,p4,x1,x2,x3,x4,x5,x6,w1,w2,w3,w4,w5,w6
18365,2,18365,1999,69.113998,104.07372,267.95062,5.7665367,4.3363767,1.1862043,1.0021182,.88706458,204,3.8599999,112.89892,179.61528,170.41707,1569.2905,.063279569,114.51301,1.1608925,.91812903,.044870969,.10584947
18365,3,18365,2000,77.289001,109.56165,277.35355,1.9784396,4.1490645,1.1580341,.99403507,1.0866332,212,4.3740001,130.1161,201.52644,181.02119,1379.7433,.058013272,122.46825,1.1145242,.9070152,.042394314,.11044835
18365,4,18365,2001,77.865997,106.86448,270.04568,6.5,4.2369838,1.1585926,.99509019,1.0719688,227,4.408,126.5194,248.33739,156.39252,1203.3976,.051974241,129.36281,1.0882107,.89222449,.047643054,.12452162
18365,5,18365,2002,81.296997,124.83161,284.41922,44.544132,4.3926368,1.1363769,1.0123698,1.0294741,227,4.3119998,117.18146,222.93512,173.4525,1105.8878,.0416921,137.00986,1.0604759,.9225713,.04703724,.12507629
18365,6,18365,2003,84.684998,122.31472,277.03964,5.9587631,4.1633244,1.0841339,.99961525,1.0121366,227,4.105,115.53778,204.37291,187.88931,1029.8896,.03130319,155.32747,1.0632651,.94013923,.027129434,.11582181
18365,7,18365,2004,86.439003,173.61935,269.65884,12.068274,4.1678061,1.1053205,1.0201359,1.0346797,227,4.105,105.49902,283.24445,210.34962,882.28235,.046747576,144.33054,1.0596117,.98169905,.01246602,.11115535
18365,8,18365,2005,84.891998,140.18472,230.85918,12.585,4.1128531,1.1238253,1.0092953,1.0225891,227,4.1269999,107.14413,296.02917,185.63786,790.1153,.028632496,133.34868,1.0358827,.98168546,.01124848,.11759774
18365,9,18365,2006,89.209999,149.03629,250.69363,4.1626334,4.073,1.13,1.002,1.033,227,4.5079999,112.12786,305.91699,190.52744,706.62622,.045000002,144.43401,1.001,1,.014,.134
18366,2,18366,1999,45.028,58.001938,239.81401,11.577171,4.3007097,1.1862043,1.0021182,.88706458,140,4.2509999,73.784935,109.00876,143.54994,411.60001,.044870969,112.52834,1.1608925,.91927963,.044870969,.083989248
18366,3,18366,2000,40.962002,65.652046,237.60382,.9835729,4.1936903,1.1446465,.99403507,1.0866332,140,4.1360002,75.132133,128.6454,142.98245,386.15848,.042394314,115.87816,1.1145242,.90924644,.042394314,.085904263
18366,4,18366,2001,36.618,42.43515,203.26442,5.9585857,4.2629704,1.1520957,.99509019,1.0719688,157,2.7679999,82.934326,150.3932,144.59775,371.83255,.036815088,118.6507,1.0882107,.89222449,.047643054,.081209756
18370,3,18370,2000,64.652,137.29866,305.24017,56.243324,4.1490645,1.1580341,.99403507,1.0866332,220,5.7519999,72.35936,252.42311,177.74567,973.31732,.058013272,122.46825,1.1145242,.9070152,.042394314,.090366825
18370,4,18370,2001,65.084,109.22242,289.59302,2.2141414,4.2369838,1.1585926,.99509019,1.0719688,220,4.6069999,87.785072,249.41383,186.54485,1084.4946,.051974241,129.36281,1.0882107,.89222449,.047643054,.098534495
18370,5,18370,2002,68.780998,126.5334,301.42978,5.5451717,4.3926368,1.1363769,1.0123698,1.0294741,224,4.8769999,76.082664,312.54578,164.51929,1102.2897,.0416921,137.00986,1.0604759,.9225713,.04703724,.1026267
18370,6,18370,2003,73.933998,125.01443,276.25677,66.838142,4.1633244,1.0841339,.99961525,1.0121366,224,5.855,68.963692,345.86014,192.26178,1161.8293,.03130319,155.32747,1.0632651,.94013923,.027129434,.078257985
18370,7,18370,2004,75.111,115.8703,296.26071,22.606426,4.1678061,1.1053205,1.0201359,1.0346797,235,5.6849999,64.689217,329.00317,172.19078,1131.5925,.046747576,144.33054,1.0596117,.98169905,.01246602,.069601946
18371,3,18371,2000,59.636002,88.720619,259.14142,9.7073927,4.1490645,1.1580341,.99403507,1.0866332,218,3.9100001,117.93893,201.62607,154.33527,651.35559,.058013272,122.46825,1.1145242,.9070152,.042394314,.10821707
18371,4,18371,2001,59.221001,64.439247,253.03917,3.0848484,4.2369838,1.1585926,.99509019,1.0719688,218,3.904,123.42289,220.06676,158.87102,613.23779,.051974241,129.36281,1.0882107,.89222449,.047643054,.12019043
18371,5,18371,2002,62.07,78.404518,259.84265,3.1298027,4.3926368,1.1363769,1.0123698,1.0294741,246,3.612,130.31451,230.72769,140.53717,538.41589,.0416921,137.00986,1.0604759,.9225713,.04703724,.12507629
18371,6,18371,2003,67.461998,93.809433,255.29228,7.6041236,4.1633244,1.0841339,.99961525,1.0121366,246,3.9200001,111.15799,213.57158,141.95958,478.07083,.03130319,155.32747,1.0632651,.94013923,.027129434,.10643085
18371,7,18371,2004,63.561001,84.531952,250.32892,21.462852,4.1678061,1.1053205,1.0201359,1.0346797,246,3.4879999,101.13529,283.29843,164.35432,468.69867,.046747576,144.33054,1.0596117,.98169905,.01246602,.10492234
18371,8,18371,2005,67.5,79.859871,243.42757,9.8850002,4.1128531,1.1238253,1.0092953,1.0225891,246,3.4000001,126.29318,269.04895,138.28935,435.16116,.028632496,133.34868,1.0358827,.98168546,.01124848,.082829714
18371,9,18371,2006,60.068001,96.918579,230.27046,9.3242979,4.073,1.13,1.002,1.033,246,3.414,121.26373,263.91501,131.27257,383.51416,.045000002,144.43401,1.001,1,.014,.090000004
18372,4,18372,2001,35.866001,47.545113,167.56909,14.79394,4.2629704,1.1520957,.99509019,1.0719688,110,3.056,67.638802,185.07767,63.815792,996.42944,.036815088,115.21931,1.0882107,.89222449,.047643054,.10286569
18372,5,18372,2002,41.483002,49.448822,174.32312,26.331257,4.4236388,1.1385151,1.0123698,1.0294741,110,3.053,85.005035,166.09038,59.436615,948.44781,.032070845,124.65295,1.0604759,.9225713,.04703724,.1101099
18372,6,18372,2003,47.747002,44.838585,164.38101,36.421646,4.1779327,1.0924815,.99961525,1.0121366,110,4.7680001,71.084389,256.43616,73.829987,908.10895,.033390071,133.33073,1.0632651,.94013923,.028172873,.093909577
18372,7,18372,2004,45.898998,51.904186,164.61711,42.00301,4.1324854,1.1167476,1.0201359,1.0346797,113,4.5619998,72.090195,152.8618,62.123714,802.11938,.034281556,127.04639,1.0596117,.9848156,.01246602,.082067966
18372,8,18372,2005,46.563999,23.112614,151.71632,27.708,4.1414862,1.1350739,1.0092953,1.0225891,113,4.6279998,55.693977,143.38229,71.544144,720.28027,.025564726,134.47968,1.0358827,.98168546,.01124848,.073626406
18372,9,18372,2006,50.094002,44.303383,148.14471,12.433688,4.0669999,1.124,1.002,1.033,113,4.3060002,59.030968,138.661,59.375446,817.05237,.048999999,152.436,1.001,1,.014,.057999998
18374,4,18374,2001,77.040001,160.20488,280.40152,25.537373,4.2629704,1.1520957,.99509019,1.0719688,164,3.967,161.1403,199.44539,185.38533,1669.4674,.036815088,118.6507,1.0882107,.89222449,.047643054,.087706536
18374,5,18374,2002,80.579002,227.94647,305.89755,45.239876,4.4236388,1.1385151,1.0123698,1.0294741,199,3.5550001,230.08469,205.17497,189.22911,1538.1561,.032070845,127.8686,1.0604759,.9225713,.04703724,.089798369
18374,6,18374,2003,81.827003,205.90829,287.13361,16.828865,4.1779327,1.0924815,.99961525,1.0121366,199,3.415,169.03531,327.90677,197.13181,1471.6243,.033390071,138.86722,1.0632651,.94013923,.028172873,.069910467
18374,7,18374,2004,82.235001,190.13766,268.97253,13.329317,4.1324854,1.1167476,1.0201359,1.0346797,199,3.3840001,179.84314,276.78058,187.21394,1450.8647,.034281556,132.56055,1.0596117,.9848156,.01246602,.061291263
18374,8,18374,2005,87.233002,213.79999,265.8754,50.983002,4.1414862,1.1350739,1.0092953,1.0225891,199,3.7079999,161.92992,281.38544,171.26756,1354.0417,.025564726,134.85597,1.0358827,.98168546,.01124848,.056242399
18374,9,18374,2006,84.789001,254.36479,272.23355,16.295258,4.0669999,1.124,1.002,1.033,199,3.76,191.50049,242.8,203.09076,1292.2683,.048999999,150.43401,1.001,1,.014,.063000001
18375,4,18375,2001,63.786999,120.17669,295.74103,28.284849,4.2629704,1.1520957,.99509019,1.0719688,239,3.5510001,86.228859,229.01213,202.5376,571.24414,.036815088,118.6507,1.0882107,.89222449,.047643054,.11261086
18375,5,18375,2002,68.903999,113.07699,303.02426,9.6054001,4.4236388,1.1385151,1.0123698,1.0294741,239,3.7920001,117.40525,219.70105,198.06572,668.05054,.032070845,127.8686,1.0604759,.9225713,.04703724,.11866213
18375,6,18375,2003,75.523003,151.06972,276.40082,16.456701,4.1779327,1.0924815,.99961525,1.0121366,239,3.54,95.209023,238.29855,202.93217,615.09619,.033390071,138.86722,1.0632651,.94013923,.028172873,.093909577
18376,4,18376,2001,65.485001,160.45206,288.56039,28.841413,4.2629704,1.1520957,.99509019,1.0719688,200,3.888,115.27065,278.02911,214.66165,1196.8092,.036815088,118.6507,1.0882107,.89222449,.047643054,.10503128
18376,5,18376,2002,71.554001,165.11549,338.28931,38.771549,4.4236388,1.1385151,1.0123698,1.0294741,200,3.7,132.77621,302.86328,251.92485,1116.2101,.032070845,127.8686,1.0604759,.9225713,.04703724,.11331698
18376,6,18376,2003,76.643997,144.88824,284.44153,40.204124,4.1779327,1.0924815,.99961525,1.0121366,200,3.342,100.34445,243.49167,206.40688,1053.0916,.033390071,138.86722,1.0632651,.94013923,.028172873,.094953015
18376,7,18376,2004,68.225998,227.59721,270.33401,46.538155,4.1324854,1.1167476,1.0201359,1.0346797,200,3.286,119.82157,254.22995,240.65395,986.3548,.034281556,132.56055,1.0596117,.9848156,.01246602,.089339808
18376,8,18376,2005,81.100998,162.8063,303.67783,33.264999,4.1414862,1.1350739,1.0092953,1.0225891,220,3.303,120.92695,288.24896,209.03603,898.7038,.025564726,134.85597,1.0358827,.98168546,.01124848,.075671591
18376,9,18376,2006,81.857002,233.50089,345.94315,33.949661,4.0669999,1.124,1.002,1.033,258,3.908,181.40359,281.22299,262.83899,818.72546,.048999999,150.43401,1.001,1,.014,.075000003
18378,4,18378,2001,115.386,178.89532,351.96735,17.773737,4.2369838,1.1585926,.99509019,1.0719688,339,7.0539999,181.18309,320.41745,273.73831,1635.6721,.051974241,129.36281,1.0882107,.89222449,.047643054,.086623736
18378,5,18378,2002,116.638,175.18909,353.57233,41.656284,4.3926368,1.1363769,1.0123698,1.0294741,359,6.6020002,217.97983,371.95596,278.2446,1656.3085,.0416921,137.00986,1.0604759,.9225713,.04703724,.086591281
18378,6,18378,2003,120.301,235.57555,339.38937,12.935051,4.1633244,1.0841339,.99961525,1.0121366,353,5.3169999,210.41904,368.02328,314.07217,1835.67,.03130319,155.32747,1.0632651,.94013923,.027129434,.074084222
18378,7,18378,2004,130.795,232.9201,331.74338,15.436748,4.1678061,1.1053205,1.0201359,1.0346797,353,4.757,193.57942,380.73547,300.65979,1812.751,.046747576,144.33054,1.0596117,.98169905,.01246602,.067524269
18378,8,18378,2005,118.525,263.53867,316.42453,30.268,4.1128531,1.1238253,1.0092953,1.0225891,353,5.1810002,178.8381,379.71249,265.30847,1713.4386,.028632496,133.34868,1.0358827,.98168546,.01124848,.070558645
18378,9,18378,2006,135.60899,193.04425,305.81241,8.7028074,4.073,1.13,1.002,1.033,371,5.0890002,227.5844,323.01999,248.92831,1610.1425,.045000002,144.43401,1.001,1,.014,.075000003
18379,4,18379,2001,70.606003,114.78666,261.57562,1.6545454,4.2629704,1.1520957,.99509019,1.0719688,180,4.9819999,99.899506,230.44783,151.40977,1242.5641,.036815088,112.79169,1.0882107,.89222449,.047643054,.092037722
18379,5,18379,2002,74.725998,128.43661,283.99893,9.9584637,4.4236388,1.1385151,1.0123698,1.0294741,180,4.263,117.55645,204.45886,144.69107,1184.2322,.032070845,123.13922,1.0604759,.9225713,.04703724,.096212544
18379,6,18379,2003,76.366997,113.80515,259.02609,3.4865978,4.1779327,1.0924815,.99961525,1.0121366,198,3.7739999,111.19038,248.29967,148.58835,1401.2196,.033390071,132.04939,1.0632651,.94013923,.028172873,.079301417
18379,7,18379,2004,80.660004,125.30789,246.40123,16.981928,4.1324854,1.1167476,1.0201359,1.0346797,198,4.0799999,106.8549,256.65717,154.21767,1324.2393,.034281556,128.43741,1.0596117,.9848156,.01246602,.05609709
18379,8,18379,2005,88.82,141.74324,237.02431,1.75,4.1414862,1.1350739,1.0092953,1.0225891,198,3.862,133.66534,243.84584,146.36037,1232.0447,.025564726,135.21899,1.0358827,.98168546,.01124848,.056242399
18379,9,18379,2006,87.385002,114.78826,238.84032,8.1161661,4.0669999,1.124,1.002,1.033,198,3.97,135.27771,247.61,156.34253,1126.4923,.048999999,152.42799,1.001,1,.014,.061999999
18382,5,18382,2002,77.353996,156.2244,294.96622,38.082035,4.4236388,1.1385151,1.0123698,1.0294741,235,6.2880001,162.87096,200.15063,207.88731,1532.8175,.032070845,127.8686,1.0604759,.9225713,.04703724,.095143512
18382,6,18382,2003,79.306,141.6848,274.96869,42.010307,4.1779327,1.0924815,.99961525,1.0121366,201,5.5949998,119.57801,219.23196,217.78127,1481.9404,.033390071,138.86722,1.0632651,.94013923,.028172873,.079301417
18382,7,18382,2004,81.206001,131.01952,257.42667,1.004016,4.1324854,1.1167476,1.0201359,1.0346797,201,4.8800001,115.89314,275.6424,175.51627,1457.4945,.034281556,132.56055,1.0596117,.9848156,.01246602,.071679614
18382,8,18382,2005,79.914001,191.9991,320.39413,19.073,4.1414862,1.1350739,1.0092953,1.0225891,201,4.8200002,139.41856,215.94792,174.009,1505.7657,.025564726,134.85597,1.0358827,.98168546,.01124848,.073626406
18382,9,18382,2006,82.494003,187.48488,242.56488,6.9554696,4.0669999,1.124,1.002,1.033,201,4.6799998,144.59041,280.02899,203.25534,1344.1523,.048999999,150.43401,1.001,1,.014,.072999999
18383,5,18383,2002,61.215,92.583092,319.73178,23.662514,4.4236388,1.1385151,1.0123698,1.0294741,260,4.04,113.26512,212.77289,225.3521,2762.0481,.032070845,127.8686,1.0604759,.9225713,.04703724,.076970026
18383,6,18383,2003,49.532001,89.67717,297.94156,78.395874,4.1779327,1.0924815,.99961525,1.0121366,260,4.7399998,70.072617,213.80466,213.1805,3640.301,.033390071,138.86722,1.0632651,.94013923,.028172873,.06886702
18383,7,18383,2004,38.730999,65.75441,292.34012,48.977913,4.1324854,1.1167476,1.0201359,1.0346797,370,4.1810002,50.920589,142.92509,194.70883,3674.429,.034281556,132.56055,1.0596117,.9848156,.01246602,.057135925
18383,8,18383,2005,32.214001,69.083778,289.96454,84.614998,4.1414862,1.1350739,1.0092953,1.0225891,370,4.5599999,5.8381047,82.1698,157.15405,3493.062,.025564726,134.85597,1.0358827,.98168546,.01124848,.059310164
18387,6,18387,2003,76.363998,196.54727,258.64615,69.072166,4.1779327,1.0924815,.99961525,1.0121366,295,6.546,120.43179,338.33405,256.06494,943.4364,.033390071,138.86722,1.0632651,.94013923,.028172873,.066780142
18387,7,18387,2004,77.820999,191.47627,302.5784,34.056225,4.1324854,1.1167476,1.0201359,1.0346797,295,5.5949998,110.99902,353.60126,248.4493,920.20172,.034281556,132.56055,1.0596117,.9848156,.01246602,.057135925
18387,8,18387,2005,80.431,224.98828,285.37589,5.25,4.1414862,1.1350739,1.0092953,1.0225891,295,5.6399999,147.53603,383.44168,249.17926,865.73047,.025564726,134.85597,1.0358827,.98168546,.01124848,.05521981
18387,9,18387,2006,100.508,265.86478,286.52496,35.297195,4.0669999,1.124,1.002,1.033,295,5.5100002,224.04893,327.37201,303.88882,1121.7693,.048999999,150.43401,1.001,1,.014,.061000001
18389,6,18389,2003,120.751,326.41833,320.21399,3.5278349,4.1779327,1.0924815,.99961525,1.0121366,320,5.5700002,226.18643,370.14429,371.34668,2338.8782,.033390071,133.33073,1.0632651,.94013923,.028172873,.085562058
18389,7,18389,2004,135.414,328.64093,368.29227,.40160644,4.1324854,1.1167476,1.0201359,1.0346797,321,5.724,246.38138,335.25424,336.77673,2589.6738,.034281556,127.04639,1.0596117,.9848156,.01246602,.078951456
18389,8,18389,2005,138.755,349.7117,353.35562,56.485001,4.1414862,1.1350739,1.0092953,1.0225891,321,5.71,230.17374,466.10938,327.59821,2602.5183,.025564726,134.47968,1.0358827,.98168546,.01124848,.079761952
18389,9,18389,2006,136.91701,262.52939,320.85229,30.604067,4.0669999,1.124,1.002,1.033,321,4.5999999,223.55344,378.58899,323.63968,2429.7195,.048999999,152.436,1.001,1,.014,.090999998
18390,6,18390,2003,97.750999,161.03151,296.10226,1.1762886,4.1779327,1.0924815,.99961525,1.0121366,329,4.0599999,155.03825,239.37291,221.68098,865.97778,.033390071,133.33073,1.0632651,.94013923,.028172873,.089735821
18390,7,18390,2004,106.304,150.79256,312.84113,702.86145,4.1324854,1.1167476,1.0201359,1.0346797,324,4.5380001,168.03432,318.3576,197.67441,784.8493,.034281556,127.04639,1.0596117,.9848156,.01246602,.075834952
18390,8,18390,2005,103.003,144.26938,291.6839,227.851,4.1414862,1.1350739,1.0092953,1.0225891,324,4.585,161.09773,401.68228,205.04504,899.20667,.025564726,134.47968,1.0358827,.98168546,.01124848,.075671591
18390,9,18390,2006,129.17101,196.76691,294.88626,447.78125,4.0669999,1.124,1.002,1.033,324,4.9000001,247.90808,301.09799,246.70287,850.23456,.048999999,152.436,1.001,1,.014,.056000002
18392,6,18392,2003,81.894997,65.98941,195.47078,12.416494,4.1633244,1.0841339,.99961525,1.0121366,368,4.1820002,113.09126,342.77692,61.2127,784.55981,.03130319,155.32747,1.0632651,.94013923,.027129434,.066780142
18392,7,18392,2004,104.036,69.146614,313.9613,7.0150604,4.1678061,1.1053205,1.0201359,1.0346797,368,4.0310001,183.54706,384.21906,177.53758,1485.6239,.046747576,144.33054,1.0596117,.98169905,.01246602,.059213594
18392,8,18392,2005,84.925003,37.712467,313.97772,.41999999,4.1128531,1.1238253,1.0092953,1.0225891,368,3.9000001,140.07799,336.07397,202.2748,1385.2371,.028632496,133.34868,1.0358827,.98168546,.01124848,.067490876
18392,9,18392,2006,91.051003,90.469032,296.90219,.41723135,4.073,1.13,1.002,1.033,369,4.2199998,149.71628,194.138,133.56282,1414.2198,.045000002,144.43401,1.001,1,.014,.074000001
18393,7,18393,2004,78.820999,149.23907,236.57332,9.868474,4.1324854,1.1167476,1.0201359,1.0346797,174,3.8770001,156.30295,346.89029,151.90697,1672.3901,.034281556,132.56055,1.0596117,.9848156,.01246602,.061291263
18393,8,18393,2005,80.960999,207.02972,252.06282,18.625999,4.1414862,1.1350739,1.0092953,1.0225891,189,3.3239999,182.95558,308.5896,167.29729,1616.5229,.025564726,134.85597,1.0358827,.98168546,.01124848,.063400522
18393,9,18393,2006,91.683998,189.01335,248.62975,13.816071,4.0669999,1.124,1.002,1.033,209,3.632,197.06194,385.08499,190.2411,1564.0334,.048999999,150.43401,1.001,1,.014,.067000002
18394,7,18394,2004,116.734,218.07628,309.30856,86.316269,4.1324854,1.1167476,1.0201359,1.0346797,276,4.684,212.4147,275.08331,237.67441,851.52545,.034281556,132.56055,1.0596117,.9848156,.01246602,.071679614
18394,8,18394,2005,114.862,240.94684,296.05573,72.200996,4.1414862,1.1350739,1.0092953,1.0225891,276,5,235.78775,301.02188,215.40541,925.37756,.025564726,134.85597,1.0358827,.98168546,.01124848,.075671591
18394,9,18394,2006,123.135,269.84076,280.13574,137.41434,4.0669999,1.124,1.002,1.033,276,4.553,266.72824,339.85699,231.40572,845.06476,.048999999,150.43401,1.001,1,.014,.079000004
18395,7,18395,2004,94.821999,170.22139,300.85031,72.296188,4.1324854,1.1167476,1.0201359,1.0346797,244,4.4000001,150.45784,314.36285,213.02324,1957.5554,.034281556,132.56055,1.0596117,.9848156,.01246602,.065446608
18395,8,18395,2005,98.924004,199.5081,320.56131,56.849998,4.1414862,1.1350739,1.0092953,1.0225891,244,5.2080002,150.19348,403.77814,218.01802,1808.9946,.025564726,134.85597,1.0358827,.98168546,.01124848,.062377933
18395,9,18395,2006,100.583,179.21976,275.21759,66.147148,4.0669999,1.124,1.002,1.033,244,5.5,170.66133,386.24701,225.60054,1952.0104,.048999999,150.43401,1.001,1,.014,.068000004
19057,1,19057,1998,88.700996,123.35469,339.49881,45.959949,5.0199051,1.304116,1.002804,.91099799,206,5.3590002,188.01094,201.91676,182.86372,1451.2738,.027071001,110.01184,1.1840621,.93336099,.043549001,.130647
19057,2,19057,1999,81.920998,111.30984,303.97821,44.39975,4.7206564,1.191957,1.0021182,.91237634,252,5.3769999,159.52528,213.44598,198.82239,1289.8153,.031064518,109.16416,1.1608925,.91582799,.044870969,.13806452
19057,3,19057,2000,78.932999,122.77322,310.02356,22.970032,4.6165175,1.1167555,.99403507,1.0051916,252,5.5440001,140.99998,240.43788,204.42856,1209.3685,.029006636,118.57131,1.1145242,.9070152,.041278675,.12495167
